Registro,V avg [V],Van [V],Vbn [V],Vcn [V],Iavg [A],Ia [A],Ib [A] ,Ic [A],Uavg [V],Uab [V],Ubc [V],Uca [V],PF,PFa,PFb,PFc,LC,LCa,LCb,LCc,P [W],Pa [W],Pb [W],Pc [W],Q [VAr],Qa [VAr],Qb [VAr],Qc [VAr],S [VA],Sa[VA],Sb [VA],Sc [VA],Freq [Hz],In [A],Ph(f),Van min [V],Vbn min [V],Vcn min [V],Uab min [V],Ubc min [V],Uca min [V],Van avg [V],Vbn avg [V],Vcn avg [V],Uab avg [V],Ubc avg [V],Uca avg [V],Van max [V],Vbn max [V],Vcn max [V],Uab max [V],Ubc max [V],Uca max [V],Ia min [A],Ib min [A],Ic min [A],Ia avg [A],Ib avg [A],Ic avg [A],Ia max [A],Ib max [A],Ic max [A],PFa min,PFb min,PFc min,LCa min,LCb min,LCc min,PFa avg,PFb avg,PFc avg,LCa avg,LCb avg,LCc avg,PFa max,PFb max,PFc max,LCa max,LCb max,LCc max,Vmin@pn,Vmin@t,Vmax@pn,Vmax@t,Umin@pg,Umin@t,Umax@pg,Umax@t,Imin@p,Imin@t,Imax@p,Imax@t,PFmin@p,PF min@t,PFmax@p,PF max@t ,Freq min [Hz],Freq max [Hz],Freq avg [Hz],Freq min@t,Freq max@t,Status,Ph [kWh],Ph sum [kWh],Ph fwd [kWh],Ph rev [kWh],Qh [kVArh],Qh sum [kVArh],Qh fwd [kVArh],Qh rev [kVArh],Qh rev {i} [kVArh],Qh rev {c} [kVArh],Qh fwd {i} [kVArh],Qh fwd {c} [kVArh],Sh [kVAh],Sd pred [VA],Sd [VA],Sd peak [VA],Pd pred [W],Pd [W],Pd peak [W],Qd pred [VAr],Qd [VAr],Qd peak [VAr],Qd pred {i} [VAr],Qd {i} [VAr],Qd peak {i} [VAr],Qd pred {c} [VAr],Qd {c} [VAr],Qd peak {c} [VAr]
08/04/2023 22:30,211.23,210.47,211.43,211.80,70.59,64.30,94.48,52.98,365.85,364.88,368.69,363.97,0.95,0.96,0.95,0.96,IND,IND,IND,IND,21250.07,12958.86,19043.91,-10752.70,6715.18,3898.13,6029.66,-3212.61,22285.85,13532.46,19975.67,11222.36,59.96,135.95,A,208.80,210.99,210.90,363.58,367.81,361.18,210.28,212.03,211.47,365.47,368.63,363.58,211.47,213.48,212.19,367.87,370.35,365.33,59.88,73.00,52.60,71.33,88.91,60.44,99.27,104.52,71.64,0.94,0.95,0.93,IND,IND,IND,0.96,0.97,0.95,IND,IND,IND,0.98,0.98,0.96,IND,IND,IND,A,08/04/2023 22:29,B,08/04/2023 22:21,C,08/04/2023 22:29,B,08/04/2023 22:21,C,08/04/2023 22:21,B,08/04/2023 22:23,C,08/04/2023 22:22,A,08/04/2023 22:29,59.94,60.06,59.99,08/04/2023 22:23,08/04/2023 22:20,Válido,-19541.46,55488.43,17973.49,-37514.95,-10859.39,14012.37,1576.49,-12435.88,-9788.04,-2642.87,1407.76,165.74,58338.82,19517.28,19517.28,109400.80,18860.65,18860.65,-108097.50,4985.16,4985.16,-18429.15,4985.16,4985.16,-18429.15,0.00,0.00,-17430.88
08/04/2023 22:40,210.85,209.84,211.75,210.95,67.66,64.44,82.99,55.56,365.18,364.92,368.10,362.52,0.97,0.97,0.96,0.95,IND,IND,IND,IND,18898.99,13099.97,16905.69,-11106.67,4405.84,3350.11,4799.97,-3744.23,19405.76,13521.56,17573.90,11720.81,59.95,131.20,A,209.30,211.32,210.63,364.78,367.57,361.99,210.39,212.19,211.42,365.87,368.59,363.60,211.22,212.74,211.91,367.08,369.30,364.85,56.28,75.15,52.51,62.39,78.86,55.02,75.84,94.64,63.68,0.95,0.95,0.94,IND,IND,IND,0.96,0.95,0.95,IND,IND,IND,0.97,0.97,0.96,IND,IND,IND,A,08/04/2023 22:37,B,08/04/2023 22:31,C,08/04/2023 22:37,B,08/04/2023 22:34,C,08/04/2023 22:30,B,08/04/2023 22:30,C,08/04/2023 22:30,A,08/04/2023 22:39,59.92,60.04,59.98,08/04/2023 22:36,08/04/2023 22:34,Válido,-19538.54,55491.36,17976.41,-37514.95,-10858.56,14013.20,1577.32,-12435.88,-9788.04,-2642.87,1408.59,165.74,58341.86,12152.31,19517.28,109400.80,11686.29,18860.65,-108097.50,3323.25,4985.16,-18429.15,3323.25,4985.16,-18429.15,0.00,0.00,-17430.88
08/04/2023 22:50,213.15,212.31,214.10,213.05,65.75,62.33,79.13,55.80,369.18,369.25,371.67,366.61,0.97,0.96,0.96,0.95,IND,IND,IND,IND,17734.68,12754.00,16219.42,-11238.74,4551.37,3530.62,4894.76,-3874.01,18309.39,13233.67,16941.90,11887.69,60.02,127.97,A,207.19,209.88,208.99,362.30,364.81,358.39,209.81,211.79,210.95,365.27,368.06,362.23,212.31,214.11,213.06,369.25,371.68,366.61,59.99,77.68,49.78,69.56,81.02,52.38,91.76,91.65,61.89,0.95,0.95,0.92,IND,IND,IND,0.97,0.96,0.94,IND,IND,IND,0.98,0.97,0.95,IND,IND,IND,A,08/04/2023 22:43,B,08/04/2023 22:49,C,08/04/2023 22:43,B,08/04/2023 22:49,C,08/04/2023 22:44,A,08/04/2023 22:43,C,08/04/2023 22:46,A,08/04/2023 22:43,59.94,60.07,59.99,08/04/2023 22:45,08/04/2023 22:49,Válido,-19535.15,55494.74,17979.79,-37514.95,-10857.83,14013.92,1578.04,-12435.88,-9788.04,-2642.87,1409.31,165.74,58345.32,7016.29,18980.71,109400.80,6850.56,18372.60,-108097.50,1510.53,4706.42,-18429.15,1510.53,4706.42,-18429.15,0.00,0.00,-17430.88
08/04/2023 23:00,213.49,212.80,214.66,213.03,62.68,57.69,71.60,58.76,369.77,370.26,371.80,367.26,0.98,0.97,0.96,0.95,IND,IND,IND,IND,14811.03,11910.90,14749.69,-11849.56,3266.27,2975.71,4322.40,-4031.85,15166.91,12276.99,15369.99,12516.70,59.99,124.82,A,211.40,213.69,212.44,368.72,371.04,365.33,212.94,214.45,213.15,369.92,371.97,367.52,213.35,215.08,213.59,370.89,372.63,368.42,51.00,70.23,55.68,56.55,77.69,58.29,78.90,90.46,67.43,0.94,0.95,0.93,IND,IND,IND,0.97,0.96,0.94,IND,IND,IND,0.98,0.97,0.95,IND,IND,IND,A,08/04/2023 22:53,B,08/04/2023 22:58,C,08/04/2023 22:53,B,08/04/2023 22:58,A,08/04/2023 22:53,B,08/04/2023 22:53,C,08/04/2023 22:55,A,08/04/2023 22:53,59.97,60.04,60.00,08/04/2023 22:51,08/04/2023 22:55,Válido,-19532.49,55497.40,17982.46,-37514.95,-10857.28,14014.48,1578.60,-12435.88,-9788.04,-2642.87,1409.87,165.74,58348.05,17906.96,17906.96,109400.80,17503.78,17503.78,-108097.50,3743.22,3743.22,-18429.15,3743.22,3743.22,-18429.15,0.00,0.00,-17430.88
08/04/2023 23:10,211.68,211.11,212.72,211.21,59.00,50.86,73.04,53.10,366.63,366.93,368.72,364.24,0.97,0.96,0.96,0.95,IND,IND,IND,IND,14642.49,10324.49,14931.31,-10613.31,3618.81,2951.38,4293.65,-3626.22,15083.05,10738.05,15536.40,11215.70,60.04,115.48,A,209.65,212.10,210.60,365.96,367.77,361.81,211.49,213.31,211.69,367.92,369.63,364.84,213.44,215.19,213.71,371.21,373.04,368.28,49.77,70.17,53.06,55.98,72.30,55.55,75.25,81.46,62.38,0.95,0.95,0.93,IND,IND,IND,0.97,0.96,0.94,IND,IND,IND,0.98,0.96,0.95,IND,IND,IND,A,08/04/2023 23:04,B,08/04/2023 23:02,C,08/04/2023 23:04,B,08/04/2023 23:02,A,08/04/2023 23:09,B,08/04/2023 23:01,C,08/04/2023 23:02,A,08/04/2023 23:04,59.97,60.06,60.02,08/04/2023 23:00,08/04/2023 23:09,Válido,-19529.95,55499.94,17985.00,-37514.95,-10856.74,14015.01,1579.14,-12435.88,-9788.04,-2642.87,1410.41,165.74,58350.64,10382.75,17906.96,109400.80,10156.38,17503.78,-108097.50,2146.88,3743.22,-18429.15,2146.88,3743.22,-18429.15,0.00,0.00,-17430.88
08/04/2023 23:20,211.71,211.28,212.02,211.84,70.28,56.63,96.03,58.18,366.68,365.56,369.22,365.25,0.97,0.96,0.98,0.96,IND,IND,IND,IND,19448.08,11444.77,19893.12,-11889.81,4574.56,3485.37,4331.90,-3242.71,19978.85,11963.72,20359.31,12324.07,60.05,133.85,A,210.12,211.46,210.39,364.51,367.69,363.15,210.96,212.27,211.56,366.04,369.03,364.39,211.67,213.26,211.95,367.76,369.70,365.44,46.42,71.47,51.38,58.03,85.72,54.74,70.12,104.47,70.09,0.94,0.96,0.93,IND,IND,IND,0.97,0.97,0.96,IND,IND,IND,0.97,0.98,0.97,IND,IND,IND,A,08/04/2023 23:16,B,08/04/2023 23:11,C,08/04/2023 23:15,B,08/04/2023 23:12,A,08/04/2023 23:11,B,08/04/2023 23:18,C,08/04/2023 23:12,A,08/04/2023 23:15,59.95,60.06,60.02,08/04/2023 23:15,08/04/2023 23:12,Válido,-19526.88,55503.01,17988.07,-37514.95,-10856.06,14015.69,1579.81,-12435.88,-9788.04,-2642.87,1411.08,165.74,58353.79,6918.04,16044.09,109400.80,6760.23,15680.64,-108097.50,1466.43,3381.71,-18429.15,1466.43,3381.71,-18429.15,0.00,0.00,-17430.88
08/04/2023 23:30,212.15,211.45,213.10,211.90,68.60,65.52,79.06,61.22,367.44,367.71,369.52,365.10,0.97,0.97,0.96,0.95,IND,IND,IND,IND,17295.30,13446.54,16225.64,-12376.88,3988.05,3335.70,4536.23,-3883.88,17749.14,13854.11,16847.81,12971.96,60.07,135.05,A,209.93,211.47,210.94,364.59,368.19,363.22,211.23,212.80,211.85,367.03,369.38,364.92,211.63,213.35,212.29,368.16,370.26,365.69,54.49,77.43,54.48,62.95,81.14,58.63,77.16,106.31,71.87,0.95,0.96,0.94,IND,IND,IND,0.97,0.97,0.96,IND,IND,IND,0.98,0.98,0.97,IND,IND,IND,A,08/04/2023 23:24,B,08/04/2023 23:28,C,08/04/2023 23:24,B,08/04/2023 23:27,C,08/04/2023 23:20,B,08/04/2023 23:20,C,08/04/2023 23:28,A,08/04/2023 23:28,60.01,60.09,60.04,08/04/2023 23:21,08/04/2023 23:28,Válido,-19523.93,55505.96,17991.01,-37514.95,-10855.38,14016.38,1580.50,-12435.88,-9788.04,-2642.87,1411.77,165.74,58356.81,3.94,19013.03,109400.80,3.84,18538.61,-108097.50,0.89,4206.44,-18429.15,0.89,4206.44,-18429.15,0.00,0.00,-17430.88
08/04/2023 23:40,211.72,210.77,212.34,212.05,73.97,72.95,94.31,54.64,366.69,366.07,369.86,364.16,0.98,0.97,0.97,0.95,IND,IND,IND,IND,23430.82,14882.96,19503.91,-10956.05,4631.18,3862.84,4538.77,-3770.43,23884.12,15376.08,20025.06,11586.68,60.02,136.89,A,210.01,211.76,211.16,365.30,368.70,362.91,210.97,212.78,211.79,366.98,369.46,364.30,211.74,213.32,212.31,368.05,370.38,365.57,60.06,75.73,53.23,68.56,82.23,57.86,83.05,100.23,65.55,0.96,0.96,0.94,IND,IND,IND,0.97,0.97,0.95,IND,IND,IND,0.98,0.98,0.96,IND,IND,IND,A,08/04/2023 23:37,B,08/04/2023 23:31,C,08/04/2023 23:37,B,08/04/2023 23:39,C,08/04/2023 23:36,B,08/04/2023 23:39,C,08/04/2023 23:38,A,08/04/2023 23:35,59.98,60.08,60.03,08/04/2023 23:33,08/04/2023 23:31,Válido,-19520.71,55509.18,17994.24,-37514.95,-10854.72,14017.03,1581.15,-12435.88,-9788.04,-2642.87,1412.42,165.74,58360.11,13170.96,19013.03,109400.80,12904.38,18538.61,-108097.50,2615.08,4206.44,-18429.15,2615.08,4206.44,-18429.15,0.00,0.00,-17430.88
08/04/2023 23:50,211.74,211.16,212.49,211.56,62.34,59.19,74.00,53.83,366.73,366.97,368.60,364.61,0.97,0.97,0.96,0.96,IND,IND,IND,IND,16313.69,12141.70,15109.80,-10937.81,4153.55,2967.70,4353.12,-3167.28,16834.15,12499.12,15724.37,11387.15,60.03,122.89,A,209.39,211.85,210.56,365.70,367.61,361.87,210.58,212.51,211.50,366.82,368.79,363.49,211.16,213.30,212.31,367.84,370.17,364.67,59.16,73.19,53.08,72.40,77.02,54.94,102.98,94.48,67.12,0.96,0.96,0.94,IND,IND,IND,0.98,0.96,0.95,IND,IND,IND,0.98,0.98,0.96,IND,IND,IND,A,08/04/2023 23:41,B,08/04/2023 23:41,C,08/04/2023 23:41,B,08/04/2023 23:40,C,08/04/2023 23:42,A,08/04/2023 23:41,C,08/04/2023 23:41,A,08/04/2023 23:47,59.94,60.07,60.00,08/04/2023 23:47,08/04/2023 23:41,Válido,-19517.43,55512.46,17997.51,-37514.95,-10854.07,14017.68,1581.80,-12435.88,-9788.04,-2642.87,1413.07,165.74,58363.45,6047.45,20481.91,109400.80,5929.52,20073.85,-108097.50,1181.41,4039.43,-18429.15,1181.41,4039.43,-18429.15,0.00,0.00,-17430.88
09/04/2023 00:00,211.25,210.10,212.40,211.25,70.02,83.48,69.78,56.80,365.87,367.04,368.04,362.53,0.98,0.99,0.94,0.95,IND,IND,IND,IND,19881.98,17289.72,14004.69,-11412.44,4084.69,2939.82,4848.26,-3703.39,20297.23,17537.88,14820.16,11998.28,60.02,143.28,A,209.81,212.08,210.30,366.38,367.13,361.85,211.11,212.72,211.57,367.59,368.74,364.19,211.65,213.11,211.93,368.24,369.36,365.19,56.98,67.42,50.53,64.85,69.94,52.77,92.32,81.07,69.69,0.96,0.94,0.93,IND,IND,IND,0.98,0.95,0.95,IND,IND,IND,0.99,0.96,0.96,IND,IND,IND,A,08/04/2023 23:59,B,08/04/2023 23:56,C,08/04/2023 23:59,B,08/04/2023 23:56,C,08/04/2023 23:52,A,08/04/2023 23:59,C,08/04/2023 23:58,A,08/04/2023 23:59,59.97,60.04,60.01,08/04/2023 23:58,08/04/2023 23:52,Válido,-19514.60,55515.29,18000.34,-37514.95,-10853.46,14018.30,1582.42,-12435.88,-9788.04,-2642.87,1413.69,165.74,58366.34,4.51,17633.82,109400.80,4.42,17246.90,-108097.50,0.91,3649.81,-18429.15,0.91,3649.81,-18429.15,0.00,0.00,-17430.88
09/04/2023 00:10,211.71,210.77,212.64,211.74,62.09,66.00,68.55,51.71,366.69,367.27,368.76,364.04,0.96,0.98,0.94,0.96,IND,IND,IND,IND,16791.57,13574.10,13735.91,-10518.44,4885.75,3042.56,4879.45,-3036.27,17487.92,13910.91,14576.84,10947.90,60.01,125.00,A,209.96,211.22,210.67,365.22,366.97,362.39,211.01,212.31,211.40,366.78,368.24,364.31,211.45,213.11,211.85,368.12,369.10,365.17,53.96,67.63,51.59,61.95,75.28,57.71,83.75,89.95,66.32,0.95,0.94,0.95,IND,IND,IND,0.97,0.95,0.96,IND,IND,IND,0.99,0.96,0.96,IND,IND,IND,A,09/04/2023 00:05,B,09/04/2023 00:07,C,09/04/2023 00:00,B,09/04/2023 00:07,C,09/04/2023 00:09,B,09/04/2023 00:04,B,09/04/2023 00:06,A,09/04/2023 00:00,59.97,60.05,60.01,09/04/2023 00:08,09/04/2023 00:04,Válido,-19511.91,55517.99,18003.04,-37514.95,-10852.70,14019.06,1583.18,-12435.88,-9788.04,-2642.87,1414.45,165.74,58369.14,11218.92,17633.82,109400.80,10796.37,17246.90,-108097.50,3042.41,3649.81,-18429.15,3042.41,3649.81,-18429.15,0.00,0.00,-17430.88
09/04/2023 00:20,211.76,211.11,212.65,211.51,63.68,60.86,69.55,60.63,366.77,367.27,368.41,364.63,0.96,0.98,0.94,0.96,IND,IND,IND,IND,14133.59,12537.08,13904.13,-12307.62,4257.80,2812.51,5045.09,-3599.80,14761.00,12848.68,14791.14,12823.27,60.03,132.52,A,210.19,211.68,210.52,366.03,367.25,363.32,211.08,212.72,211.72,367.40,368.70,364.64,211.57,213.22,212.11,368.22,369.43,365.38,58.48,66.89,51.15,62.22,69.34,55.97,76.73,78.53,75.12,0.95,0.92,0.94,IND,IND,IND,0.97,0.94,0.96,IND,IND,IND,0.98,0.95,0.97,IND,IND,IND,A,09/04/2023 00:15,B,09/04/2023 00:15,C,09/04/2023 00:10,B,09/04/2023 00:18,C,09/04/2023 00:12,B,09/04/2023 00:12,B,09/04/2023 00:12,A,09/04/2023 00:19,59.97,60.06,60.02,09/04/2023 00:10,09/04/2023 00:18,Válido,-19509.37,55520.52,18005.58,-37514.95,-10851.88,14019.87,1584.00,-12435.88,-9788.04,-2642.87,1415.27,165.74,58371.81,5090.17,16793.74,109400.80,4858.83,16089.19,-108097.50,1515.57,4786.69,-18429.15,1515.57,4786.69,-18429.15,0.00,0.00,-17430.88
09/04/2023 00:30,212.46,212.12,213.63,211.63,64.87,58.89,65.43,70.28,367.99,369.23,368.77,365.96,0.95,0.98,0.93,0.97,IND,IND,IND,IND,10903.02,12226.53,13050.90,-14374.42,3748.26,2563.16,5004.92,-3819.82,11529.32,12492.31,13977.67,14873.29,60.04,140.15,A,210.68,212.24,210.63,366.47,367.38,364.15,211.51,213.00,211.64,367.83,368.84,365.16,212.13,213.75,212.13,369.26,369.67,366.02,56.41,64.88,55.11,60.08,72.14,62.10,72.52,92.18,75.52,0.95,0.92,0.94,IND,IND,IND,0.97,0.95,0.96,IND,IND,IND,0.98,0.97,0.97,IND,IND,IND,C,09/04/2023 00:20,B,09/04/2023 00:28,C,09/04/2023 00:23,B,09/04/2023 00:28,C,09/04/2023 00:26,B,09/04/2023 00:25,B,09/04/2023 00:29,A,09/04/2023 00:29,60.00,60.07,60.03,09/04/2023 00:21,09/04/2023 00:28,Válido,-19506.99,55522.90,18007.96,-37514.95,-10851.18,14020.58,1584.70,-12435.88,-9788.04,-2642.87,1415.97,165.74,58374.30,2.56,15027.07,109400.80,2.42,14380.54,-108097.50,0.83,4330.91,-18429.15,0.83,4330.91,-18429.15,0.00,0.00,-17430.88
09/04/2023 00:40,211.70,211.15,212.85,211.11,62.04,61.14,62.39,62.58,366.68,367.80,367.75,364.47,0.96,0.98,0.95,0.97,IND,IND,IND,IND,12397.02,12622.22,12555.98,-12781.18,3688.54,2708.48,4325.86,-3345.81,12934.11,12909.54,13280.27,13211.85,60.00,129.74,A,210.36,212.63,210.48,367.17,367.05,363.71,211.79,213.25,211.58,368.48,368.61,365.53,212.27,213.76,212.28,369.47,369.90,366.31,52.79,62.16,56.38,57.86,66.23,64.81,73.54,77.65,79.42,0.96,0.92,0.95,IND,IND,IND,0.98,0.94,0.96,IND,IND,IND,0.98,0.95,0.97,IND,IND,IND,A,09/04/2023 00:37,B,09/04/2023 00:30,C,09/04/2023 00:37,B,09/04/2023 00:35,A,09/04/2023 00:36,C,09/04/2023 00:32,B,09/04/2023 00:31,A,09/04/2023 00:32,59.96,60.06,60.02,09/04/2023 00:38,09/04/2023 00:33,Válido,-19504.99,55524.90,18009.96,-37514.95,-10850.52,14021.24,1585.36,-12435.88,-9788.04,-2642.87,1416.63,165.74,58376.40,8419.36,15027.07,109400.80,7991.28,14380.54,-108097.50,2635.71,4330.91,-18429.15,2635.71,4330.91,-18429.15,0.00,0.00,-17430.88
09/04/2023 00:50,211.32,211.45,211.36,211.15,66.19,49.59,84.04,64.93,366.01,365.76,366.97,365.29,0.90,0.96,0.92,0.97,IND,IND,IND,IND,13134.76,10075.83,16379.31,-13320.37,6532.63,2907.37,6874.29,-3249.02,14669.60,10486.90,17763.38,13710.89,60.01,142.57,A,210.07,208.22,210.55,362.33,365.43,363.39,211.25,212.48,211.34,367.22,367.90,364.84,211.63,213.25,211.82,368.27,369.01,365.54,49.45,62.11,57.38,57.80,70.05,61.83,70.73,127.26,74.55,0.95,0.89,0.95,IND,IND,IND,0.97,0.93,0.97,IND,IND,IND,0.98,0.97,0.97,IND,IND,IND,B,09/04/2023 00:47,B,09/04/2023 00:46,A,09/04/2023 00:47,B,09/04/2023 00:44,A,09/04/2023 00:49,B,09/04/2023 00:47,B,09/04/2023 00:47,A,09/04/2023 00:40,59.97,60.06,60.01,09/04/2023 00:49,09/04/2023 00:44,Válido,-19502.81,55527.09,18012.14,-37514.95,-10849.69,14022.07,1586.19,-12435.88,-9788.04,-2642.87,1417.46,165.74,58378.73,4929.71,12835.03,109400.80,4548.73,12168.13,-108097.50,1892.66,4060.70,-18429.15,1892.66,4060.70,-18429.15,0.00,0.00,-17430.88
09/04/2023 01:00,211.09,210.47,212.11,210.69,61.93,57.56,66.91,61.31,365.61,366.17,367.03,363.63,0.93,0.96,0.94,0.96,IND,IND,IND,IND,12521.41,11605.60,13315.97,-12400.15,4760.15,3475.49,4906.04,-3621.37,13395.70,12114.82,14190.99,12918.13,60.03,126.39,A,209.89,207.53,209.67,360.95,364.97,363.07,210.89,211.99,210.94,366.23,367.14,364.42,211.59,212.71,211.40,367.41,368.24,365.63,49.32,64.20,57.53,54.46,71.30,63.66,66.36,129.81,77.75,0.95,0.89,0.95,IND,IND,IND,0.96,0.93,0.97,IND,IND,IND,0.96,0.97,0.97,IND,IND,IND,B,09/04/2023 00:56,B,09/04/2023 00:50,A,09/04/2023 00:56,B,09/04/2023 00:56,A,09/04/2023 00:50,B,09/04/2023 00:56,B,09/04/2023 00:56,A,09/04/2023 00:52,59.97,60.04,60.00,09/04/2023 00:57,09/04/2023 00:59,Válido,-19500.79,55529.11,18014.16,-37514.95,-10848.81,14022.94,1587.07,-12435.88,-9788.04,-2642.87,1418.34,165.74,58380.94,2.98,13743.65,109400.80,2.78,12627.20,-108097.50,1.06,5405.44,-18429.15,1.06,5405.44,-18429.15,0.00,0.00,-17430.88
09/04/2023 01:10,212.01,211.27,213.25,211.52,61.11,58.52,63.50,61.32,367.21,368.01,368.67,364.96,0.95,0.96,0.95,0.96,IND,IND,IND,IND,12227.33,11908.23,12816.80,-12497.71,4229.46,3324.69,4370.54,-3465.78,12938.15,12363.63,13541.49,12969.36,60.04,124.45,A,210.32,210.22,209.30,364.15,364.70,362.39,211.08,212.41,211.00,366.89,367.50,364.56,211.54,213.39,211.68,368.22,368.91,365.38,52.32,62.95,57.09,55.37,69.51,63.41,60.87,102.33,79.29,0.95,0.91,0.95,IND,IND,IND,0.96,0.94,0.96,IND,IND,IND,0.96,0.97,0.97,IND,IND,IND,C,09/04/2023 01:01,B,09/04/2023 01:09,C,09/04/2023 01:01,B,09/04/2023 01:09,A,09/04/2023 01:07,B,09/04/2023 01:04,B,09/04/2023 01:04,A,09/04/2023 01:09,59.97,60.06,60.01,09/04/2023 01:03,09/04/2023 01:09,Válido,-19498.76,55531.13,18016.18,-37514.95,-10847.99,14023.76,1587.89,-12435.88,-9788.04,-2642.87,1419.16,165.74,58383.13,8737.81,13743.65,109400.80,8094.12,12627.20,-108097.50,3274.21,5405.44,-18429.15,3274.21,5405.44,-18429.15,0.00,0.00,-17430.88
09/04/2023 01:20,212.24,211.66,212.88,212.17,57.82,52.48,67.82,53.15,367.60,367.73,369.17,365.89,0.93,0.96,0.94,0.97,IND,IND,IND,IND,13279.99,10665.74,13558.66,-10944.41,5344.92,3101.00,4961.21,-2717.30,14315.25,11107.40,14437.82,11276.69,60.02,117.80,A,210.45,209.21,210.47,363.17,366.26,363.85,211.21,212.59,211.53,367.13,368.25,365.02,211.73,213.59,212.22,368.46,369.47,366.00,52.27,62.21,53.13,57.97,71.42,61.53,65.97,120.93,75.97,0.96,0.90,0.95,IND,IND,IND,0.96,0.94,0.97,IND,IND,IND,0.97,0.97,0.98,IND,IND,IND,B,09/04/2023 01:12,B,09/04/2023 01:12,A,09/04/2023 01:12,B,09/04/2023 01:12,A,09/04/2023 01:19,B,09/04/2023 01:12,B,09/04/2023 01:12,A,09/04/2023 01:10,59.96,60.05,60.01,09/04/2023 01:14,09/04/2023 01:12,Válido,-19496.53,55533.37,18018.42,-37514.95,-10847.11,14024.64,1588.77,-12435.88,-9788.04,-2642.87,1420.04,165.74,58385.54,4280.47,2798.01,109400.80,3932.17,2561.97,-108097.50,1688.73,1122.34,-18429.15,1688.73,1122.34,-18429.15,0.00,0.00,-17430.88
09/04/2023 01:30,212.32,211.87,212.27,212.81,67.97,59.16,90.03,54.72,367.73,366.84,369.89,366.47,0.93,0.95,0.94,0.96,IND,IND,IND,IND,18635.44,11936.10,17889.39,-11190.05,7318.23,3824.66,6720.77,-3227.20,20020.89,12533.89,19110.18,11646.11,60.05,136.06,A,211.16,208.48,211.24,362.64,366.71,365.47,211.92,212.92,212.43,367.79,369.55,366.41,212.22,213.82,212.94,369.01,370.56,366.98,49.85,66.73,52.23,54.99,75.72,58.22,63.28,130.21,70.25,0.95,0.89,0.96,IND,IND,IND,0.96,0.94,0.97,IND,IND,IND,0.97,0.98,0.98,IND,IND,IND,B,09/04/2023 01:20,B,09/04/2023 01:27,A,09/04/2023 01:20,B,09/04/2023 01:25,A,09/04/2023 01:22,B,09/04/2023 01:28,B,09/04/2023 01:20,A,09/04/2023 01:22,60.02,60.08,60.05,09/04/2023 01:21,09/04/2023 01:25,Válido,-19494.14,55535.75,18020.80,-37514.95,-10846.13,14025.62,1589.75,-12435.88,-9788.04,-2642.87,1421.02,165.74,58388.11,14584.23,14584.23,109400.80,13456.04,13456.04,-108097.50,5606.16,5606.16,-18429.15,5606.16,5606.16,-18429.15,0.00,0.00,-17430.88
09/04/2023 01:40,211.54,210.87,212.69,211.07,63.69,57.53,70.80,62.74,366.39,366.79,368.07,364.33,0.95,0.95,0.96,0.96,IND,IND,IND,IND,13289.74,11540.65,14443.18,-12694.09,4230.22,3740.88,4259.02,-3769.68,13946.75,12131.80,15058.05,13242.00,60.00,125.39,A,210.15,208.37,209.98,361.79,366.38,363.36,211.46,212.99,211.97,367.49,369.26,365.53,212.81,214.68,213.05,370.21,371.04,367.92,56.33,69.34,54.53,59.95,76.41,61.83,70.69,130.60,80.25,0.94,0.91,0.93,IND,IND,IND,0.95,0.95,0.96,IND,IND,IND,0.96,0.98,0.97,IND,IND,IND,B,09/04/2023 01:36,B,09/04/2023 01:34,A,09/04/2023 01:36,B,09/04/2023 01:34,C,09/04/2023 01:30,B,09/04/2023 01:36,B,09/04/2023 01:36,A,09/04/2023 01:31,60.00,60.09,60.04,09/04/2023 01:39,09/04/2023 01:30,Válido,-19491.66,55538.23,18023.29,-37514.95,-10845.24,14026.51,1590.64,-12435.88,-9788.04,-2642.87,1421.91,165.74,58390.76,10575.31,14584.23,109400.80,9950.95,13456.04,-108097.50,3564.93,5606.16,-18429.15,3564.93,5606.16,-18429.15,0.00,0.00,-17430.88
09/04/2023 01:50,211.90,211.43,212.82,211.46,63.10,52.95,74.26,62.09,367.02,367.03,368.71,365.33,0.96,0.95,0.96,0.95,IND,IND,IND,IND,13278.95,10593.69,15201.27,-12516.01,3976.92,3621.45,4320.88,-3965.41,13861.69,11195.59,15803.44,13129.17,60.00,123.92,A,210.03,209.18,210.45,362.44,366.95,363.40,211.06,212.34,211.40,366.43,368.36,364.70,211.56,213.04,211.85,367.32,369.26,365.50,52.14,70.47,54.97,57.23,77.94,59.54,69.56,122.83,73.11,0.94,0.93,0.94,IND,IND,IND,0.95,0.96,0.95,IND,IND,IND,0.96,0.98,0.97,IND,IND,IND,B,09/04/2023 01:44,B,09/04/2023 01:43,A,09/04/2023 01:44,B,09/04/2023 01:43,A,09/04/2023 01:49,B,09/04/2023 01:44,B,09/04/2023 01:44,A,09/04/2023 01:45,59.96,60.05,60.00,09/04/2023 01:47,09/04/2023 01:41,Válido,-19489.11,55540.79,18025.84,-37514.95,-10844.44,14027.31,1591.44,-12435.88,-9788.04,-2642.87,1422.71,165.74,58393.43,5526.31,15740.21,109400.80,5258.48,14893.25,-108097.50,1694.53,5059.90,-18429.15,1694.53,5059.90,-18429.15,0.00,0.00,-17430.88
